"Song Name" "Zero Crossing Rate Variance" "Spectral Centroid Mean" "Spectral Centroid Variance" "Spectral Rolloff Mean" "Spectral Rolloff Variance" "Root Mean Square Mean" "File Path" Category "Table Number"
"Love You Like A Love Song" 0.005549258470205541 2842.695997387084 762382.623237969 6371.997484822911 2522568.3687236933 0.13667445 media/club/Selena_Gomez___The_Scene___Love_You_Like_A_Love_Song__Official_Audio_.mp3 club 401
"Fashion Killa" 0.008731155757300518 3287.6151873151034 1070473.6348279214 7268.894817455957 2054586.6305871482 0.20723587 media/club/A_AP_Rocky___Fashion_Killa__Official_Audio_.mp3 club 401
"SexyBack (feat. Timbaland)" 0.013112336612281733 2411.7939284152403 1619739.9757474302 4784.500847873284 4681454.7862230735 0.24498014 media/club/SexyBack.mp3 club 401
Judas 0.0016236474692682896 2638.877574077026 282089.6560182834 5749.867169180384 1419017.9500581715 0.30077335 media/club/Lady_Gaga___Judas__Official_Audio_.mp3 club 401
"Get Low" 0.0038794013060068377 2695.9610279422113 724099.2116477315 5922.819046970558 2722941.3507837704 0.23672804 media/club/Lil_Jon___The_East_Side_Boyz___Get_Low__feat._Ying_Yang_Twins___Official_Audio_.mp3 club 401
"Swimming Pools (Drank)" 0.004616624300258558 2390.6652092406257 1662020.4127249932 5231.479726266821 8102832.7435759 0.22520457 media/club/Swimming_Pools__Drank_.mp3 club 401
"Give It To Me" 0.007526070169639085 2409.0495985988905 1049928.3542959078 5088.493520641674 3575226.1256300625 0.20506877 media/club/Timbaland___Give_It_To_Me__Official_Music_Video__ft._Nelly_Furtado__Justin_Timberlake.mp3 club 401
"She Knows" 0.0026333583588141253 2180.9441928157507 532717.3580745752 4893.058485702275 2333966.982990725 0.33112252 media/club/Ne_Yo___She_Knows__ft._Juicy_J__Lyric_Video_.mp3 club 401
"Shinigami Eyes" 0.0032547364007399393 2994.276957525039 560546.5074741833 6940.752564892691 2066091.7407995719 0.32112503 media/club/Shinigami_Eyes.mp3 club 401
"You Make Me Feel... (feat. Sabi)" 0.006331641399919468 2782.0477884513925 677833.1183776723 5850.208047764214 2613724.6641915026 0.23519996 media/club/Cobra_Starship_ft._Sabi____You_Make_Me_Feel....___Audio_.mp3 club 401
Mine 0.0021645040940099945 2608.330547966554 996937.053128971 6307.754410672779 5790591.775399537 0.09543643 media/club/Slayyyter___Mine__Official_Music_Video_.mp3 club 401
"Beauty And A Beat" 0.00224870912646623 2561.0906158582306 431861.0587303782 5890.798132793433 2328536.1026009354 0.15241468 media/club/Justin_Bieber___Beauty_And_A_Beat_ft._Nicki_Minaj__Official_Audio_.mp3 club 401
"Rock Your Body" 0.011617970489254241 3019.9483662959556 1337782.0766349777 6441.070565156168 3846365.8749493943 0.17962891 media/club/Justin_Timberlake___Rock_Your_Body__Lyrics_.mp3 club 401
"Everytime We Touch" 0.0057086880268541786 2991.930084893513 587659.1692107642 6887.116026322327 2262643.947576666 0.24986787 media/club/Everytime_We_Touch.mp3 club 401
"Evacuate the Dancefloor - Radio Edit" 0.005363684204237684 2696.3992307014328 814957.3605762526 5975.917990226225 2956099.556150392 0.26263532 media/club/Evacuate_The_Dancefloor__Radio_Edit_.mp3 club 401
"Don't Cha" 0.006139342098025482 2998.397564558934 931550.1221687207 6551.289613785282 2752412.6509605725 0.23118101 media/club/Don_t_Cha.mp3 club 401
"Party (feat. Usher & Gucci Mane)" 0.0037642507362476295 2188.617101819055 1034533.7923393669 4748.1035219220175 4785244.639628657 0.22018552 media/club/Chris_Brown___Party__Official_Video__ft._Usher__Gucci_Mane.mp3 club 401
Up 0.01156890729222933 2451.768397886556 1606693.0487501197 5214.391372419291 5920195.944095632 0.347747 media/club/Cardi_B___Up__Official_Audio_.mp3 club 401
"One Dance" 0.003438675723696305 1944.7111664618562 883426.3024675777 4378.960246534753 4419466.388277127 0.12584011 media/club/One_Dance__feat._WizKid___Kyla____Drake__Official_Audio_.mp3 club 401
"Miss Independent" 0.0025548628150753754 2176.2761424449945 778572.0966333364 4944.051022067654 4403765.0886273915 0.27481985 media/club/Ne_Yo___Miss_Independent.mp3 club 401
"The Way I Are" 0.004304059828336394 2091.6448811757364 690354.1424592772 4237.120153078717 2740151.1627885923 0.21741937 media/club/Timbaland___The_Way_I_Are__Official_Music_Video__ft._Keri_Hilson__D.O.E.__Sebastian.mp3 club 401
"Love Talk - English Version" 0.008502578899472835 2669.3884819390923 1249731.9023220823 5814.788190064781 4580426.747534036 0.11331898 media/club/WayV___Love_Talk__English_ver.___Color_Coded_Lyrics_.mp3 club 401
"Best Friend (feat. Doja Cat)" 0.011435089927387416 2767.1197261863795 2337350.0903099133 5703.364780489253 8019889.604032704 0.24444307 media/club/Saweetie___Best_Friend__Lyric_Video__ft._Doja_Cat.mp3 club 401
"FΛSHION - Speed Up" 0.005332918910158019 2679.687902618729 872921.0359067688 6016.484678548028 3025035.971317353 0.27856168 media/club/britney_manson___FASHION__sped_up_.mp3 club 401
"Va Va Voom" 0.003823396290943066 2708.726564865783 628937.7124237005 5800.889946001257 2824571.1804237263 0.29789332 media/club/Va_Va_Voom.mp3 club 401
"Be Faithful" 0.0036427519411023845 2400.5684792980105 483628.38819631364 4887.833050131107 1937639.9718189996 0.21139263 media/club/Fatman_Scoop_Ft_Crooklyn_Clan___Be_Faithful_Put_Your_Hands_Up_.mp3 club 401
"Lose My Breath" 0.0019864805705126338 2247.3435128381957 398628.9101540329 4982.2186406429155 1783073.3458986287 0.24023783 media/club/Destiny_s_Child___Lose_My_Breath.mp3 club 401
"The Club Is Alive" 0.005804284808792064 3268.4151830891815 773208.3120479888 7230.428438998811 2304367.219519103 0.27304092 media/club/JLS__The_club_is_alive__audio_.mp3 club 401
"Kiss Me Thru The Phone" 0.0035608254914087064 2589.0979343584613 801009.6152072044 5637.528802287319 2261292.961315147 0.32773903 media/club/Soulja_Boy_Tell_em___Kiss_Me_Thru_The_Phone_ft._Sammie.mp3 club 401
"Beautiful Monster" 0.0031251641696759965 2238.6117124827138 842201.6329956142 4921.955623758493 4304824.463774877 0.10756591 media/club/Ne_Yo___Beautiful_Monster__Audio_.mp3 club 401
"Peppers (feat. Tommy Genesis)" 0.003202760259723529 1362.2031201260438 634508.4260178573 2861.408326048951 3435266.695521519 0.2153446 media/club/Lana_Del_Rey___Peppers__Audio__ft._Tommy_Genesis.mp3 club 401
Disturbia 0.0029092525159019277 2388.8230848418625 473711.2228714566 4853.090876742012 2047010.1126703706 0.23397537 media/club/Rihanna___Disturbia__Audio_.mp3 club 401
Lolly 0.00781549027035621 3187.1675949960554 824377.0525538961 6782.596476270496 2587170.954637045 0.329551 media/club/Lolly.mp3 club 401
"Super Freaky Girl" 0.01019095988158679 2993.9974089313137 1433197.7370999171 6262.126487907615 4253081.779989111 0.34083533 media/club/Nicki_Minaj___Super_Freaky_Girl__Audio_.mp3 club 401
"Flashing Lights" 0.0030097368036819763 2226.5298654678095 582849.5422822238 4927.750735279669 2510541.0050896695 0.22342415 media/club/Kanye_West__Flashing_Lights__ft._Dwele___Audio_.mp3 club 401
"Do It" 0.005249776119286282 2397.3212791876826 1292888.675393264 5487.292534832676 6072645.475828819 0.2582886 media/club/Chloe_x_Halle___Do_It__Official_Video_.mp3 club 401
"Harleys In Hawaii" 0.003837823612804854 1988.4047360001643 827654.8989785296 4266.0981242243115 4366440.5728910165 0.26020616 media/club/Katy_Perry___Harleys_In_Hawaii__Official_Audio_.mp3 club 401
Buttons 0.006480181322737037 2539.7947011955716 993586.3826991295 5423.1591480266125 3722496.72132605 0.23531601 media/club/The_Pussycat_Dolls___Buttons__Audio_.mp3 club 401
Closer 0.004896037907276282 2590.5443068440977 968028.4486636231 5633.800795471784 3573881.148954683 0.22306497 media/club/Ne_Yo___Closer.mp3 club 401
"Can't Get You out of My Head" 0.002322918703529582 1990.9516181274817 457153.5676680766 4361.48256145414 2135561.7655381868 0.23576061 media/club/Kylie_Minogue___Can_t_Get_You_Out_Of_My_Head__Audio_.mp3 club 401
"Push The Button" 0.004457009448283121 2418.823518953376 773065.9754980854 5281.432166466346 4042386.80313477 0.23440862 media/club/Sugababes___Push_the_Button.mp3 club 401
"California Love - Original Version" 0.004332103780430998 3168.2101811243338 395164.6922218797 6657.672262331607 1062335.7681933136 0.2457166 media/club/California_Love__Original_Version_.mp3 club 401
Confident 0.007043864778608348 2556.8049089954975 1372027.9786096725 5500.093412696567 5837612.443038012 0.12270196 media/club/Justin_Bieber___Confident_ft._Chance_The_Rapper__Official_Audio_.mp3 club 401
"Get Up (feat. Chamillionaire)" 0.00818595358236305 2832.744165915903 1186525.3167232291 6195.584860091454 4104163.367911035 0.11031222 media/club/Ciara___Get_Up_ft._Chamillionaire.mp3 club 401
"Like Crazy" 0.002978641120030605 2676.2363626470164 760171.6157727719 6031.289556015506 3566888.5678032944 0.29292434 media/club/Like_Crazy__English_Version_.mp3 club 401
"I Know - PR1SVX Edit" 0.002691020523113903 1808.8131622177257 705836.4279469302 4082.155022142416 4130321.401050478 0.29172516 media/club/Kanii___I_Know__PR1SVX_Edit___Visualizer_.mp3 club 401
"Finesse - Remix; feat. Cardi B" 0.006164934014552775 2795.6016765142826 885966.6321088293 5957.139120296556 2831009.763606026 0.23048413 media/club/Bruno_Mars___Finesse__Remix___feat._Cardi_B___Official_Music_Video_.mp3 club 401
"Locked out of Heaven" 0.0036585152677011345 2275.239313803318 757625.7788679417 4904.585438914191 3090174.5772675015 0.27971265 media/club/Bruno_Mars_Locked_Out_Of_Heaven__audio_HQ_.mp3 club 401
"Beat Again - Radio Edit" 0.004263321362981048 2571.2128906771895 947554.8754383618 5462.664870869796 3539344.617990581 0.24107838 media/club/JLS___Beat_Again__Radio_Edit_.mp3 club 401
"Breakin' Dishes" 0.0012974042269888633 2349.8957829945057 360469.00867700664 5282.232564985096 1905645.2508470165 0.12065464 media/club/Rihanna___Breakin__Dishes__Lyrics_.mp3 club 401
"Bottoms Up (feat. Nicki Minaj)" 0.004379407652576581 2630.188721452059 742360.2781970279 5738.1287235836335 2970648.347759104 0.26345095 media/club/Trey_Songz_feat._Nicki_Minaj___Bottoms_Up___Lyrics.mp3 club 401
"Whip My Hair" 0.004493399629943186 2820.147620186983 509931.9562882827 5983.8077595472705 1498485.250381208 0.27079698 media/club/Whip_My_Hair.mp3 club 401
DARE 0.009748944894345751 3441.660462133315 1191200.0189613216 6805.443730827569 2501852.543529262 0.1661798 media/club/DARE.mp3 club 401
Glamorous 0.004669611673714587 2291.130719807808 1003561.8792315335 4723.024395688027 4068173.4098503995 0.21845646 media/club/Fergie___Glamorous_ft._Ludacris.mp3 club 401
"Last Friday Night (T.G.I.F.)" 0.0026087304605164037 2466.6986392641925 591847.2492323993 5229.117414447624 2822932.652088685 0.28726998 media/club/Katy_Perry___Last_Friday_Night__T.G.I.F___Lyrics_.mp3 club 401
Naturally 0.005512810932789423 2989.172060269034 917146.1926607372 6761.118657434092 3368353.15691909 0.24579453 media/club/Selena_Gomez___The_Scene___Naturally__Audio_.mp3 club 401
Dangerous 0.007551574811813181 2808.302623870324 1288313.7682334338 6199.99009571501 4053172.8255547066 0.22003335 media/club/Dangerous.mp3 club 401
Circus 0.008375931034615949 2682.2936542252914 1071752.6028600773 5579.872983423344 3638446.9305231404 0.19510767 media/club/Circus__Remastered_.mp3 club 401
Telephone 0.005084229618760239 2840.079217382316 813314.4928347184 6169.827927735402 3634258.7059667036 0.2152404 media/club/Lady_Gaga___Telephone_ft._Beyonc___Audio_.mp3 club 401
"Shut Up And Drive" 0.005835799529418956 2793.71705288925 475938.20342580474 5550.158373612175 1747639.206865242 0.23436937 media/club/Rihanna___Shut_Up_And_Drive_Lyrics__.mp3 club 401
Freek-A-Leek 0.00361781175065811 2309.6555687032505 623166.7406749821 5093.9492943374225 2817278.491414948 0.31234574 media/club/Freek_a_Leek.mp3 club 401
"Long Way 2 Go" 0.0070097497125655404 2593.7001677704648 1047289.0248745715 5293.613558928407 3231734.721452775 0.24637002 media/club/Cassie___Long_Way_2_Go.mp3 club 401
Maneater 0.006533703911822163 2360.262607132424 974187.0714076054 5149.894757991092 4186975.071726497 0.28143075 media/club/Maneater__Enhanced_Audio____Nelly_Furtado.mp3 club 401
"Dirrty (feat. Redman)" 0.008188968813175069 2980.3940432918575 891435.5092531495 6000.768250385833 3075716.6924259937 0.24489585 media/club/Christina_Aguilera___Dirrty__feat._Redman___Lyric_Video_.mp3 club 401
"I Wanna Go" 0.0036680738601491828 2548.201498059471 638374.578050621 5644.831668300948 3253486.7519523073 0.24637173 media/club/Britney_Spears___I_Wanna_Go__Audio_.mp3 club 401
"HEAVEN AND BACK" 0.0039816613133530614 2559.5022329872354 771909.7815592766 5401.7752220789 3566841.9505119696 0.21768163 media/club/HEAVEN_AND_BACK.mp3 club 401
"Thong Song" 0.004414900745534446 2776.8748719696628 596874.1561425749 6167.49026520535 2230573.684431332 0.19911192 media/club/Thong_Song.mp3 club 401
"Get Busy" 0.0010357811444732677 1917.984763264032 217213.02774589485 3545.5970877231653 1136009.0718037148 0.28958884 media/club/Get_Busy.mp3 club 401
"LoveStoned / I Think She Knows Interlude" 0.005145398097058244 2028.2528773080942 991612.2228434909 4289.161971741144 4273124.418671653 0.18449724 media/club/Justin_Timberlake___I_Think_She_Knows__Interlude_.mp3 club 401
"Don't Stop The Music" 0.0072550711162307 2633.872062445974 956382.7212112652 5676.210607419496 4109166.4289027783 0.23945166 media/club/Rihanna___Don_t_Stop_The_Music__Lyrics_.mp3 club 401
"Whine Up (feat. Elephant Man) - English Version" 0.0026437646140857842 2377.148373393215 643692.8861086902 5254.441413273524 3777311.081161961 0.2064104 media/club/Kat_DeLuna___Whine_Up__Official_Video__ft._Elephant_Man.mp3 club 401
"Kitty Kat" 0.010331236516255128 3279.8909637450374 894843.1124425952 7035.747276973211 1683014.9612289218 0.276574 media/club/Megan_Thee_Stallion___Kitty_Kat__Official_Audio_.mp3 club 401
"I'm a Slave 4 U" 0.004630395716739883 2306.0682194938377 614704.1579041041 4619.46667310888 2311728.63207645 0.23549011 media/club/Britney_Spears___I_m_A_Slave_4_U__Audio_.mp3 club 401
"My Type" 0.009275875494852604 3396.130826357287 1073057.1648535165 7104.004650798655 2940350.3958823113 0.2791207 media/club/Saweetie___My_Type__Official_Audio_.mp3 club 401
"TiK ToK" 0.007812870350227647 2726.71234035745 948764.4054639636 5617.668343984819 3127138.0446321126 0.30448306 media/club/Ke_ha___TiK_ToK__Audio_.mp3 club 401
"Run It!" 0.0036164971390251184 2665.8998355582744 925668.2404372741 5931.010246545226 3940113.698225207 0.22786258 media/club/Run_It_.mp3 club 401
Woman 0.004134151522461291 2258.7789688113226 1065613.7411614202 4928.9320153098615 4802109.190273539 0.27946204 media/club/Doja_Cat___Woman__Visualizer_.mp3 club 401
Homecoming 0.010464844331494564 2905.916406935222 2160306.1324313083 6056.396071429782 6855702.08906477 0.24196824 media/club/Lil_Uzi_Vert___Homecoming__Official_Audio_.mp3 club 401
"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)" 0.009664725046822599 2359.5210991431254 1689050.247566452 4845.34364753518 5619364.234668539 0.21336433 media/club/The_Weeknd__Madonna__Playboi_Carti___Popular__Official_Music_Video_.mp3 club 401
"Beautiful Liar" 0.005332841097087316 2578.832544116109 871465.3652944235 5524.93668036753 3165694.4077376104 0.22091378 media/club/Beyonc___Shakira___Beautiful_Liar.mp3 club 401
Womanizer 0.0038780143921406194 2697.2488669872782 775413.2771924732 6022.027825591151 3113274.324435821 0.24564515 media/club/Womanizer__Remastered_.mp3 club 401
"One Of The Girls (with JENNIE, Lily Rose Depp)" 0.0030752910914413874 2033.4316352823469 672885.238211469 4215.474240037992 3248204.852832322 0.24565886 media/club/The_Weeknd__JENNIE__Lily_Rose_Depp___One_Of_The_Girls__Official_Video_.mp3 club 401
Maria 0.005651671414177359 2566.8704553061257 834503.7290119732 5793.234076248972 3393052.055232784 0.25141513 media/club/Justin_Bieber___Maria.mp3 club 401
"XOXO (Kisses Hugs)" 0.008315724508906943 3720.167518606257 658847.702984203 7289.093991290734 1374720.544149638 0.32840264 media/club/XOXO__Kisses_Hugs__ft._Horrormovies__Official_Lyric_Video_.mp3 club 401
Luxury 0.0017600227752532472 2036.9343821256073 400121.24179178977 4434.301333102867 2761516.5994703057 0.23861565 media/club/Azealia_Banks___Luxury__Official_Audio_.mp3 club 401
"One Margarita (Margarita Song) [feat. Saucy Santana] - Saucy Remix" 0.006194237020938602 2387.9509861523843 1131965.377824683 5047.789671011306 4720255.430875307 0.24355684 media/club/One_Margarita__Saucy_Remix___feat._Saucy_Santana____That_Chick_Angel__CasaDi____Steve_Terrell.mp3 club 401
"Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix" 0.008325157458493923 3096.7992014872198 1037594.1220570545 6157.850315824468 2933841.005820384 0.13367197 media/club/Jennifer_Lopez___Jenny_from_the_Block__Official_HD_Video__ft._Jadakiss__Styles_P..mp3 club 401
"Blah Blah Blah (feat. 3OH!3)" 0.005618412295141537 2923.2966994941507 626566.8172884262 5765.5557284303095 2167865.5529959477 0.23199505 media/club/Ke_ha_Feat._3OH_3___Blah_Blah_Blah__HQ___Dirty_.mp3 club 401
Starboy 0.001256991008559844 1770.7237807498384 641345.9600787944 3928.0577752938734 3995616.4410431054 0.31605974 media/club/The_Weeknd___Starboy__Audio__ft._Daft_Punk.mp3 club 401
"Evacuate The Dancefloor" 0.005363684204237684 2696.3992307014328 814957.3605762526 5975.917990226225 2956099.556150392 0.26263532 media/club/Evacuate_the_Dancefloor.mp3 club 401
"He Said She Said" 0.011264916127776118 3233.1407008133574 981286.4829061201 6554.2120336191965 2191845.075656147 0.2871296 media/club/Ashley_Tisdale___He_Said__She_Said.mp3 club 401
"Flashing Lights" 0.002947194004578448 2260.395616556714 532786.1667978964 4982.403329289312 2271817.403615301 0.23399416 media/club/Flashing_Lights.mp3 club 401
"Lose Control (feat. Ciara & Fat Man Scoop)" 0.008427004783661301 2596.103102796083 1202256.460092493 5198.085273727614 4345443.785310882 0.11656077 media/club/Missy_Elliott___Lose_Control__feat._Ciara___Fat_Man_Scoop___Official_Music_Video_.mp3 club 401
"Imma Be" 0.00403640204930897 2019.8847585744318 907653.9763331014 4326.398804305114 4162046.8107949225 0.26926443 media/club/Imma_Be.mp3 club 401
"Tell Me (feat. Christina Aguilera)" 0.0028352025245995407 2173.4333270534394 554754.8206374844 4464.592083183485 2636174.273386246 0.26372886 media/club/Tell_Me__feat._Christina_Aguilera_.mp3 club 401
"OMG (feat. will.i.am)" 0.0029728369510793927 2240.8368838073375 713580.3927909167 4805.299562678229 3557238.5753108934 0.14186603 media/club/Usher___OMG_ft._will.i.am.mp3 club 401
E.T. 0.007191365179427834 2939.75275453984 783448.5734105471 6177.1589959262665 2432839.716751441 0.21477927 media/club/Katy_Perry___E.T.__Audio__ft._Kanye_West.mp3 club 401
"Just Dance" 0.0032088295263303554 2515.8360602007483 707937.749491473 5372.941112705673 3503969.5952857737 0.22964382 media/club/Lady_Gaga___Just_Dance_Ft._Colby_O_Donis__Audio_.mp3 club 401
